row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,sales
1101,CA-2017-107216,2017-06-14,2017-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,West,TEC-AC-10001013,Technology,Accessories,29.29
1102,CA-2017-107216,2017-06-14,2017-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,West,OFF-AR-10002255,Office Supplies,Art,8.64
1103,US-2018-145863,2018-04-21,2018-04-27,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,2.694
1104,US-2018-145863,2018-04-21,2018-04-27,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,Central,OFF-BI-10002049,Office Supplies,Binders,2.934
1105,CA-2017-112340,2017-10-21,2017-10-27,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,West,OFF-PA-10001892,Office Supplies,Paper,22.92
1106,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-ST-10000642,Office Supplies,Storage,100.704
1107,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,FUR-FU-10000206,Furniture,Furnishings,2.328
1108,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,10.78
1109,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-FA-10003495,Office Supplies,Fasteners,58.368
1110,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-EN-10003798,Office Supplies,Envelopes,40.968
1111,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,TEC-PH-10003589,Technology,Phones,71.96
1112,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-PA-10004735,Office Supplies,Paper,10.368
1113,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,1.192
1114,CA-2018-140585,2018-12-18,2018-12-23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,West,OFF-BI-10003364,Office Supplies,Binders,46.672
1115,CA-2018-140585,2018-12-18,2018-12-23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,West,FUR-BO-10002206,Furniture,Bookcases,119.833
1116,CA-2018-140585,2018-12-18,2018-12-23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,West,TEC-AC-10003610,Technology,Accessories,119.98
1117,CA-2017-144855,2017-07-22,2017-07-24,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,West,OFF-LA-10003766,Office Supplies,Labels,6.3
1118,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,OFF-PA-10001970,Office Supplies,Paper,279.9
1119,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,TEC-AC-10002049,Technology,Accessories,619.95
1120,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,OFF-PA-10000141,Office Supplies,Paper,4.36
1121,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,South,OFF-EN-10004459,Office Supplies,Envelopes,15.28
1122,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,TEC-PH-10001061,Technology,Phones,699.93
1123,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,OFF-AR-10002375,Office Supplies,Art,22.96
1124,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,FUR-FU-10003194,Furniture,Furnishings,38.6
1125,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,OFF-AR-10003811,Office Supplies,Art,6.63
1126,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,OFF-EN-10001539,Office Supplies,Envelopes,23.34
1127,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,FUR-CH-10002331,Furniture,Chairs,1067.94
1128,CA-2016-105970,2016-03-02,2016-03-07,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,OFF-AR-10003156,Office Supplies,Art,10.16
1129,CA-2016-105970,2016-03-02,2016-03-07,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,OFF-EN-10001532,Office Supplies,Envelopes,101.88
1130,CA-2017-112102,2017-04-12,2017-04-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,FUR-TA-10004086,Furniture,Tables,343.92
1131,CA-2017-112102,2017-04-12,2017-04-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,OFF-PA-10000100,Office Supplies,Paper,40.99
1132,CA-2017-112102,2017-04-12,2017-04-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,OFF-EN-10002500,Office Supplies,Envelopes,63.9
1133,US-2017-114776,2017-12-06,2017-12-07,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,West,OFF-PA-10004100,Office Supplies,Paper,19.44
1134,US-2017-134908,2017-06-05,2017-06-09,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Office Supplies,Storage,124.608
1135,US-2017-134908,2017-06-05,2017-06-09,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10000973,Office Supplies,Labels,7.56
1136,US-2017-148803,2017-12-11,2017-12-11,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,85.224
1137,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-EN-10002831,Office Supplies,Envelopes,287.52
1138,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,37.68
1139,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-PA-10001763,Office Supplies,Paper,19.98
1140,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-AR-10003394,Office Supplies,Art,20.58
1141,CA-2017-152170,2017-11-12,2017-11-15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-BI-10002072,Office Supplies,Binders,17.38
1142,CA-2015-146969,2015-09-29,2015-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,FUR-FU-10004188,Furniture,Furnishings,204.6
1143,CA-2015-146969,2015-09-29,2015-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-FA-10001561,Office Supplies,Fasteners,8.72
1144,CA-2015-146969,2015-09-29,2015-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-PA-10002105,Office Supplies,Paper,6.48
1145,CA-2015-146969,2015-09-29,2015-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,TEC-MA-10004241,Technology,Machines,686.32
1146,CA-2015-146969,2015-09-29,2015-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-ST-10004340,Office Supplies,Storage,62.18
1147,CA-2016-112452,2016-04-04,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,OFF-AP-10003849,Office Supplies,Appliances,644.076
1148,CA-2016-112452,2016-04-04,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,OFF-FA-10000735,Office Supplies,Fasteners,5.84
1149,CA-2016-112452,2016-04-04,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,OFF-BI-10003350,Office Supplies,Binders,12.76
1150,CA-2016-112452,2016-04-04,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,TEC-PH-10000307,Technology,Phones,10.95
1151,CA-2016-112452,2016-04-04,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,TEC-CO-10004202,Technology,Copiers,599.98
1152,CA-2016-113971,2016-05-08,2016-05-14,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,East,FUR-FU-10001852,Furniture,Furnishings,8.352
1153,CA-2017-160395,2017-12-31,2018-01-06,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,West,OFF-AR-10003759,Office Supplies,Art,3.64
1154,CA-2017-160395,2017-12-31,2018-01-06,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,West,OFF-BI-10003984,Office Supplies,Binders,159.768
1155,CA-2015-136567,2015-12-20,2015-12-21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,South,OFF-ST-10004337,Office Supplies,Storage,122.48
1156,CA-2015-136567,2015-12-20,2015-12-21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,South,FUR-TA-10001932,Furniture,Tables,2244.48
1157,CA-2015-136567,2015-12-20,2015-12-21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,South,OFF-BI-10003982,Office Supplies,Binders,62.31
1158,CA-2015-136567,2015-12-20,2015-12-21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,South,FUR-TA-10000617,Furniture,Tables,455.1
1159,CA-2017-149314,2017-07-02,2017-07-07,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,West,FUR-CH-10002126,Furniture,Chairs,195.184
1160,CA-2018-147039,2018-06-29,2018-07-04,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,Central,OFF-AP-10000576,Office Supplies,Appliances,362.94
1161,CA-2018-147039,2018-06-29,2018-07-04,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10004654,Office Supplies,Binders,11.54
1162,CA-2015-126522,2015-09-01,2015-09-05,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,West,OFF-AR-10004042,Office Supplies,Art,53.94
1163,CA-2015-127964,2015-03-03,2015-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,TEC-PH-10004700,Technology,Phones,9.99
1164,CA-2015-127964,2015-03-03,2015-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10004593,Office Supplies,Binders,125.76
1165,CA-2015-127964,2015-03-03,2015-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,25.32
1166,CA-2015-117709,2015-05-04,2015-05-08,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,Central,OFF-BI-10001294,Office Supplies,Binders,46.8
1167,CA-2016-125416,2016-11-02,2016-11-02,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,West,TEC-AC-10001552,Technology,Accessories,447.93
1168,CA-2018-145226,2018-12-08,2018-12-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,FUR-FU-10004952,Furniture,Furnishings,109.48
1169,CA-2018-145226,2018-12-08,2018-12-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10004123,Office Supplies,Storage,272.94
1170,CA-2018-145226,2018-12-08,2018-12-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-PA-10003172,Office Supplies,Paper,19.44
1171,CA-2018-145226,2018-12-08,2018-12-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,31.92
1172,US-2015-100279,2015-03-10,2015-03-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,Central,OFF-PA-10002259,Office Supplies,Paper,22.38
1173,CA-2015-158064,2015-04-21,2015-04-25,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,West,OFF-BI-10002976,Office Supplies,Binders,16.52
1174,US-2016-104430,2016-10-22,2016-10-26,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,Central,OFF-BI-10000301,Office Supplies,Binders,5.176
1175,CA-2016-132080,2016-08-22,2016-08-25,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,East,OFF-BI-10003694,Office Supplies,Binders,50.112
1176,CA-2017-161207,2017-08-29,2017-09-03,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,East,OFF-SU-10000381,Office Supplies,Supplies,27.93
1177,CA-2015-120243,2015-12-27,2015-12-30,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,OFF-LA-10004425,Office Supplies,Labels,11.56
1178,CA-2017-113621,2017-12-01,2017-12-05,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,East,FUR-CH-10001270,Furniture,Chairs,172.5
1179,CA-2017-113621,2017-12-01,2017-12-05,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,East,TEC-PH-10003931,Technology,Phones,179.97
1180,CA-2017-168081,2017-04-24,2017-04-27,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,Central,TEC-AC-10003174,Technology,Accessories,258.696
1181,CA-2015-128146,2015-06-21,2015-06-25,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,East,TEC-PH-10004539,Technology,Phones,1322.93
1182,CA-2015-128146,2015-06-21,2015-06-25,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,East,OFF-AR-10001919,Office Supplies,Art,3.76
1183,CA-2018-138779,2018-01-14,2018-01-15,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,21.744
1184,CA-2018-138779,2018-01-14,2018-01-15,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10003655,Technology,Phones,7.92
1185,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,West,OFF-BI-10004656,Office Supplies,Binders,12.096
1186,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,West,OFF-ST-10002344,Office Supplies,Storage,485.88
1187,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,West,OFF-PA-10001800,Office Supplies,Paper,25.92
1188,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,West,OFF-ST-10000036,Office Supplies,Storage,197.58
1189,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,81.92
1190,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,TEC-PH-10004447,Technology,Phones,889.536
1191,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,892.224
1192,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-PA-10001970,Office Supplies,Paper,223.92
1193,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-PA-10000682,Office Supplies,Paper,23.12
1194,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,OFF-PA-10001937,Office Supplies,Paper,15.552
1195,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,FUR-FU-10002268,Furniture,Furnishings,15.712
1196,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,OFF-ST-10001321,Office Supplies,Storage,24.672
1197,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,South,FUR-FU-10003394,Furniture,Furnishings,55.968
1198,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,TEC-AC-10001990,Technology,Accessories,431.928
1199,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,FUR-CH-10004540,Furniture,Chairs,95.984
1200,CA-2017-130946,2017-04-08,2017-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-BI-10004995,Office Supplies,Binders,1088.792
1201,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,FUR-CH-10002335,Furniture,Chairs,544.008
1202,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,OFF-BI-10004967,Office Supplies,Binders,1.872
1203,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,FUR-CH-10002331,Furniture,Chairs,854.352
1204,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,OFF-ST-10002292,Office Supplies,Storage,593.568
1205,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,OFF-ST-10000689,Office Supplies,Storage,338.04
1206,CA-2018-133235,2018-08-01,2018-08-04,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002660,Technology,Phones,271.96
